"","guild","mat_ori$id","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.cellulose.breakdown","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.chitin.breakdown","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.heteromannan.breakdown","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.mixed.linkage.glucan.breakdown","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.xylan.and.heteroxylan.breakdown","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.xyloglucan.breakdown","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.protein.degradation"
"174","1","grassRedDry1_bin.22.orig",1.07318133055681,0.914549055628225,0.823351895797418,0.473771991979638,0.830112787112029,1.10598553039131,0.960220199992578
"175","2","grassRedDry1_bin.23.orig",1.02618456272483,0.983811503257313,0.590471745850594,0.679536846073314,0.661467066189134,0,1.16205919373488
"176","1","grassRedDry1_bin.24.orig",1.16228469348573,1.11429180777668,0.668784443916815,0.384831005815069,1.34855223277108,1.07803128411786,0.926200751736881
"177","1","grassRedDry1_bin.25.strict",0.915651513029104,0.87784256771611,0.526870474501587,0.909513206299671,1.29848114300889,0.849276413883476,0.921680647688537
"178","2","grassRedDry1_bin.26.strict",0.78121310927723,0.998607165896916,0.899027884986793,0.517317363437799,0.604273455944399,0.483055586457698,1.11400579287263
"179","2","grassRedDry1_bin.27.orig",1.10213719674388,0.704418608315625,1.26835054505249,0.72983249000234,0.852510339230567,0,1.01694473094688
"180","3","grassRedDry1_bin.28.orig",0.878377380416603,1.12281007068265,1.01084550317747,1.16331860063363,1.01914598395335,1.08627235152488,0.69996085693141
"181","3","grassRedDry1_bin.29.orig",0.898035320062426,0,2.06693611474626,0.594676738692375,1.38927240203718,0.555291473019223,1.28059365219733
"182","1","grassRedDry1_bin.3.orig",0.954048504307605,1.21953876823221,0,0.631768528944438,0.245987588614977,1.76978005470407,1.04035800385805
"183","1","grassRedDry1_bin.30.strict",0.826805884015159,1.32110923187649,0.475748253820584,0.54750878462511,0.746129726739718,1.27811859672686,0.797572928151486
"184","2","grassRedDry1_bin.31.orig",0.750361284583048,0.479584985772643,0.863523295556059,0.745331043648456,0.580409367504571,0,0.660889303208972
"185","2","grassRedDry1_bin.32.orig",0.386732413638831,1.2358783888741,0.445055542157029,0.256093235256476,0.398853406051118,0.478264511063682,1.0056370672319
"186","2","grassRedDry1_bin.33.permissive",0,0.449569336372001,0,0,0.181361150379316,0.869879515593193,1.88808049355043
"187","5","grassRedDry1_bin.34.strict",1.0675740038756,0.909770575817878,0.81904991725765,0.471296553527813,1.28453964053877,1.76033088506408,1.49250482875123
"188","2","grassRedDry1_bin.35.orig",0.409534108859839,0.523498250259793,0.471295961813608,0.271192460696454,0.316777315112904,0,0.927519071393809
"189","4","grassRedDry1_bin.36.orig",2.36677451200282,2.26904601287496,1.36185392852353,2.35090822695076,2.4409541123928,0.731736088611217,0.893384478476047
"190","2","grassRedDry1_bin.37.orig",0.79635312185093,0,0.916451163374172,0.527343041827,0.615984354817327,0.49241726711297,0.935196188150528
"191","2","grassRedDry1_bin.39.orig",0.444094636136918,0.567676195798876,0.511068563390518,0.294078355259259,0.343510109287727,0.274601632197789,1.19205010798811
"192","3","grassRedDry1_bin.4.orig",1.47854727081889,1.4174953180731,0.850763517631643,0.979090297864866,0.953054997098784,0,1.05420032329727
"193","2","grassRedDry1_bin.41.orig",0.670036045988109,0.570994682489824,0.514056136655567,0.591594920946384,0.575863632696349,0,0.562039931907805
"194","4","grassRedDry1_bin.42.orig",2.24194406270633,1.14633069003664,1.03202068937033,1.18768779245633,1.84976897524105,1.66354136840012,0.902682484064641
"195","5","grassRedDry1_bin.44.orig",1.46227393698886,0.93459596020628,0.841399759701092,0.968314136979546,1.31959154393742,0.904182976201562,0.858609688579733
"196","4","grassRedDry1_bin.45.orig",1.74415636717354,0.891806359120447,1.60575411881351,1.84796156147302,1.25917528047652,1.72557161023258,0.994863129475456
"197","2","grassRedDry1_bin.46.orig",0.633222260016371,0.809433788230746,0,0,0.81633594149282,0.391546873110303,1.00920357384177
"198","1","grassRedDry1_bin.47.permissive",0.440549573432828,1.12628924358393,0,0.291730823619655,0.681535960141229,0.817228730666744,0.812992372904229
"199","1","grassRedDry1_bin.48.orig",0.589510561117959,0.753558105609562,0.339207334493909,0.585558624608391,0.683985419315444,1.27581358088776,0.66756623733642
"200","2","grassRedDry1_bin.49.orig",0.67985956211824,0.869049203696717,0.782389205916802,0.450201298475874,0.876459705807466,0.420384598757874,1.14056019609007
"201","1","grassRedDry1_bin.5.orig",1.2786992141139,0.980719485945866,0.588615954518571,0.338700566193722,1.18689865909835,0.948805581639449,0.943887154594408
"202","2","grassRedDry1_bin.50.orig",0.76694801236808,0.653581608676745,0.588407645550156,0.677161402679122,0.92281670454952,0.316156600973061,0.986441894509075
"203","2","grassRedDry1_bin.51.orig",0.914601251107557,1.16911423073698,0.701688198030229,0.403764437813573,0.943266742889413,0.377023237732962,0.767186225238405
"204","5","grassRedDry1_bin.52.orig",0.862663524048257,1.10272340113377,1.32368245279089,1.14250724800942,1.33455177032578,2.13367865734018,1.25427431670096
"205","1","grassRedDry1_bin.53.orig",0.71937812522673,0.613043263363851,0.551911709918872,0.317580261295091,1.11288738168703,0.889641041706892,0.844800707238071
"206","1","grassRedDry1_bin.54.permissive",0.99623660978368,0.424488958537515,0.764319391302311,0.879607182237075,0.34248690742546,1.23202658551114,1.00279635941286
"207","4","grassRedDry1_bin.6.orig",1.7829699397566,0.45582608312014,0.820743878923089,0.944542581142391,1.47108151947731,1.76397160704569,0.837531313933606
"208","2","grassRedDry1_bin.7.orig",0.330399133615399,0.844683578696535,0,0,0.511131787062632,0.817196462058158,1.1640112979297
"209","2","grassRedDry1_bin.8.orig",0.486727499480838,0.622172827169195,0.560130890312393,0.644619461076518,0.376486908273435,0.300963251787124,1.22483092799483
"210","1","grassRedDry1_bin.9.orig",1.07554431997993,0.458281379910693,0.82516479708993,0.474815169096251,1.47900546649827,1.33010489987765,1.02248036950072
"211","2","grassRedDry2_bin.1.orig",0.64564327433866,0.82531129177318,0.49534183907185,0.570057811260982,0.554899223128099,0,0.577684028185311
"212","2","grassRedDry2_bin.10.orig",0.761088277608246,0.648588030482408,0.583912017844003,0.671987667112555,0.784942355809681,0,0.851221873378355
"213","1","grassRedDry2_bin.11.strict",0.607172876860674,0.776135447000219,0.698740639171334,0.804136715266107,0.704478294653336,0.563159232666672,0.738498079909255
"214","3","grassRedDry2_bin.12.orig",1.51127142342386,1.28788287098984,1.15945754562735,1.33434686629506,1.5586377904782,0,0.84512357506851
"215","1","grassRedDry2_bin.13.orig",0.900034363406215,0.86287027909944,0.517884288255957,0.596000500185527,0.928243298848152,1.11305512435528,0.830463944272245
"216","1","grassRedDry2_bin.14.strict",0.892926073077349,1.1414073376421,0.513794142337806,0.886940112212037,1.15114027502798,0.828198329184743,0.898805571400562
"217","1","grassRedDry2_bin.15.orig",0.699578389320338,0.715404269985435,0.644065464098541,0.74121449030181,0.649354158549224,1.21121712669284,0.680711957925789
"218","2","grassRedDry2_bin.16.orig",0.5508120286909,0.352045320528381,0.633880009562838,0.72949269040257,0.568075615049073,0.340589301929924,0.6930485836241
"219","3","grassRedDry2_bin.17.strict",0.41877065124513,0.535305114871418,1.92770186988681,1.10923550367807,1.29568736454053,0,0.983565471165618
"220","3","grassRedDry2_bin.18.orig",0.919809469192924,1.17577177890128,2.11705193335634,0.609095525685997,1.42295729592615,1.13751061597369,1.54310997006427
"221","5","grassRedDry2_bin.19.orig",1.26250159881475,0.645530971542013,1.16231960646434,1.33764063235263,1.30207100587775,1.24904908630317,0.847209718796447
"222","5","grassRedDry2_bin.2.orig",0.720833803494977,0.921425655871023,1.10605703204792,0.954668676888602,1.11513933503356,1.78288250184614,0.886820189619842
"223","5","grassRedDry2_bin.20.orig",1.31140798937897,0.838171684561156,0.754590736538557,1.30261662675718,0.676255111854855,1.2163447103074,1.04503403718916
"224","2","grassRedDry2_bin.21.orig",0.844121751132626,1.07902186939794,0.647615854180286,0.745300411254731,0.580385513234153,0,1.27451984391661
"225","3","grassRedDry2_bin.22.orig",0.99504287753678,1.05995079541765,1.14510532790561,1.09819150029184,0.855191313329921,1.0254585999028,0.751196075250316
"226","3","grassRedDry2_bin.23.orig",1.43634777654154,1.10163065520101,0.661185373524689,0.760916718796667,1.18509270543341,0.710521428086545,0.86748327075394
"227","4","grassRedDry2_bin.24.orig",0.980057226212274,1.25278513309909,1.50381291999026,1.73064383844887,0.67384949560988,1.21201785415014,1.26054112059967
"228","2","grassRedDry2_bin.25.orig",0.715783124513305,0.609979657602335,0.549153601322949,0.315993194318921,0.984289660887382,0.590130115811282,1.16079946525855
"229","4","grassRedDry2_bin.26.orig",1.82139713563777,1.74618827755731,1.04804104995653,1.80918692887727,2.1132939182575,1.68936501016071,0.993086347134989
"230","4","grassRedDry2_bin.27.orig",1.83130459165002,2.34091551517048,1.05374184985257,1.21268531179722,1.88870145903727,1.69855427986984,0.998488221942025
"231","5","grassRedDry2_bin.28.orig",1.5591542961494,0.664343968964819,0.598096802946261,1.03246806805759,1.34001784275743,0.964088011274283,0.871900330028035
"232","2","grassRedDry2_bin.29.orig",0.417691699006421,0.53392591446574,0.480683798408998,0.276594396450631,0.430783019350361,0,0.875920838414829
"233","2","grassRedDry2_bin.3.orig",0.427704048468015,0.546724475832769,0.492206110635087,0.283224549175644,0.330831882389037,0,1.04042400640872
"234","2","grassRedDry2_bin.30.orig",0.776157297576263,0.496072217694819,0.893209606150412,0.513969417598025,0.600362752484783,0,1.10679623192739
"235","5","grassRedDry2_bin.31.orig",0.995372903707203,1.69648375938675,0.763656750222717,0.878844590237593,1.19766493684598,2.05159742813002,1.22457740317977
"236","2","grassRedDry2_bin.32.orig",0.288595444644739,0.553357609425058,0.332118533514918,0.191107180295403,0.297640621804434,0,0.702031299035129
"237","1","grassRedDry2_bin.33.orig",0.647785423740466,0.621037164919014,0.745477965634081,0.857923768823838,0.835110445676411,0.60082779727008,0.733557134426421
"238","3","grassRedDry2_bin.34.orig",1.17463383876107,1.12613103399249,0.675890204065001,0.388919792343792,1.2114492887847,0,0.936041531454136
"239","1","grassRedDry2_bin.35.orig",0.706415086263138,0.677245900186616,0.406474784782789,0.70167945003464,0.910694492190529,0.873609901639041,0.770322038891823
"240","3","grassRedDry2_bin.36.orig",0.586440516389671,0.374816868204392,1.34976326141826,1.16501832143787,1.36084673952463,1.08785950031967,0.885452927154701
"241","2","grassRedDry2_bin.37.orig",0.59886037595811,0.51033984257021,0.918899372964746,0.528751787152578,0.514691580612752,0,0.770249031590191
"242","3","grassRedDry2_bin.38.orig",1.37871212778773,0.881188368556438,0.79331787544977,0.912979716311647,1.4219238127934,0.426256668977952,1.09866731992838
"243","2","grassRedDry2_bin.39.orig",0.283014970302402,0.723543355952024,0,0,0.437827865809518,0.349999150890387,1.23447346014944
"244","1","grassRedDry2_bin.4.orig",0.885681028200699,0.679287695731409,0.407700245733401,0.703794909093984,0.913440100478909,0.87624370540893,0.921229915353806
"245","4","grassRedDry2_bin.41.orig",1.06547923793307,1.36197817148607,1.63488559762741,1.8814871507561,1.09887355737197,1.31765760719105,0.83416271377415
"246","2","grassRedDry2_bin.42.orig",0.4521997426147,0.578036771310158,0.52039600125322,0.598891072918932,0.582965770376798,0.279613346564115,1.13794316322082
"247","1","grassRedDry2_bin.43.orig",0.741151245074004,0.947396984964924,0.852924289673888,0.981576994694964,0.764380455507574,0.916567438747437,0.777116018251822
"248","1","grassRedDry2_bin.44.strict",0.613564970908791,1.04574175627907,0.941462300188415,0.541734915059627,1.05465894009241,1.01171194162016,0.857784732964232
"249","1","grassRedDry2_bin.45.orig",0.579582831523837,0.987823615890598,0.444659825436205,0.511731064993047,0.896622231378002,0.716758900376328,0.777865482587178
"250","4","grassRedDry2_bin.46.strict",1.59252468537156,1.52676639427278,1.83269338760004,1.05456585618261,1.64243769743626,1.47708340407698,1.33584225966197
"251","1","grassRedDry2_bin.47.orig",0.770400474327137,1.23098202196267,0.443292298095166,0.510157263667618,0.794546416002618,0.952739395982972,0.775473199196062
"252","1","grassRedDry2_bin.48.orig",0.918460475489083,0.704428434334689,0.422789412475101,0.243280890174223,0.852522230998823,0.908673873199231,0.770423421537919
"253","3","grassRedDry2_bin.49.strict",1.00048940736045,1.02312250496508,0.921098599262505,1.32504315715338,1.13503149244194,0.989828750547932,0.839230966384945
"254","4","grassRedDry2_bin.5.orig",1.3500316919857,1.29428638529775,1.553630017594,1.34098140538436,0.870215295569203,1.2521686009186,1.35892101587112
"255","5","grassRedDry2_bin.50.orig",1.32179377508221,1.35169542851756,0.60845341579088,1.05034623092793,1.36322152138263,1.30770947822768,0.886998110375152
"256","1","grassRedDry2_bin.51.strict",0.594546039425737,1.01332645919621,0.912279397268384,1.04988506006227,0.817573786649697,0.980351481016028,0.698204319785443
"257","3","grassRedDry2_bin.52.orig",0.606196916521785,0.77488789882614,2.79046997688153,0.80284415828431,0.937794569444342,0.749672025576219,1.3220749493763
"258","3","grassRedDry2_bin.53.strict",0.966420551379026,1.23535367803802,1.11216646776178,0.639961267513864,1.49506525055063,0.597576820802557,1.13491463899752
"259","2","grassRedDry2_bin.55.orig",0.342383728740686,0.218830714018152,0.394018630573692,0.453451294487377,0.264836056344061,0,0.631836635100339
"260","1","grassRedDry2_bin.6.orig",0.9023782384391,0.576744914130045,0.51923296570931,0.59755260835914,1.16332579470559,1.11595374936591,0.832626643591112
"261","2","grassRedDry2_bin.7.orig",0.405877856389268,0.518824544872516,0,0.268771299472101,0.313949179883272,0,0.953284199521236
"262","3","grassRedDry2_bin.8.strict",0.955526082475063,1.83214128480989,1.09962900363007,0.632746977504486,0.739105682233654,0.590840331100768,1.36257517760158
"263","2","grassRedDry2_bin.9.permissive",0,0.455952585937323,0,0.472402357333156,0.183936222544307,0.882230576020494,1.73536776626195
"264","2","grassRedWet1_bin.1.orig",0.571212638605462,0.486778854910276,0.43823815743723,0.252170385311906,0.49092968516987,0.235469214786471,0.702745761956869
"265","1","grassRedWet1_bin.10.orig",0.738588471064783,0.944121048527362,0.849975023628747,0.978182869640498,0.761737358868999,0.913398105598053,1.30104052548878
"266","3","grassRedWet1_bin.11.orig",0.978634395660057,1.25096636077125,0.750814854877511,0.432032829727938,1.17752462148425,0.806838844713554,1.36816422636953
"267","2","grassRedWet1_bin.12.orig",0.923321120476805,1.1802606438404,0.708378140141458,0.407613954911236,0.634839940646978,0,1.44573450916986
"268","1","grassRedWet1_bin.13.orig",1.3529877138961,0.864746898395724,0.778515918634865,0.895945073891587,0.697696571325862,0.836606894898133,0.851185313622392
"269","3","grassRedWet1_bin.14.orig",0.380311905577842,0,1.75066702822371,0.503683181813366,0.588347499014559,0.470324392676198,1.08464556183425
"270","5","grassRedWet1_bin.15.orig",0.838843156597954,1.4296991474662,1.28713216228477,1.11095967273406,1.15351231101867,1.38317485338103,1.17273131159278
"271","2","grassRedWet1_bin.16.orig",0.626953361470812,0.53428026404315,0.481002812894377,0.553555926635889,0.754370603494139,0,0.806381986372876
"272","1","grassRedWet1_bin.17.orig",1.09123917074546,0.836943908907531,0.502323594952312,0.867139013392707,0.787808601769511,1.34951441887029,0.732282978377901
"273","1","grassRedWet1_bin.18.orig",1.23763503186664,0.904023460004615,0.813875893326296,0.702478985911534,0.820558973169128,1.09325668179995,0.978830503039613
"274","5","grassRedWet1_bin.19.orig",0.825675095723104,1.05544192423314,1.26692691350419,1.09351995890317,1.1354046108939,1.70182742221283,0.784938901428312
"275","5","grassRedWet1_bin.2.permissive",1.25613318109601,1.60568682356586,0.963713779378587,0.554538829976482,1.51142015359707,2.07124754481637,1.47513826534643
"276","3","grassRedWet1_bin.20.orig",1.10253377738955,0.939562771173693,1.69174257871851,0.973460139616225,0.947574552174525,0.454494080297817,0.924827869903995
"277","2","grassRedWet1_bin.22.orig",0.280751029376281,0.358877733154626,0.64618220342345,0.371825256321563,0.434325519545138,0.347199378846661,1.27169839301012
"278","2","grassRedWet1_bin.23.orig",0.748185652799696,0.956388910317041,0.861019556669104,0.49544666451696,0.578726502072624,0,1.12966815527194
"279","1","grassRedWet1_bin.24.orig",0.906880920179301,0.772830336777207,0.695765108497295,0.800712363899863,0.935304440848053,0.747681419307482,1.11570837229976
"280","3","grassRedWet1_bin.25.orig",1.09523459188809,2.10002065788973,1.26040695812249,0.725261602363046,0.847171129171632,0.677227739537985,1.46992826223866
"281","2","grassRedWet1_bin.26.orig",0.870187206124169,0.741560503263426,0.667613445613386,0.384157191615269,1.34619100503766,0.358714573689287,1.07056519741194
"282","1","grassRedWet1_bin.27.orig",1.12791461966245,0.480595972400282,0.865343641334931,1.49380446973442,0.581632896444198,1.39487023861988,1.32456497491452
"283","4","grassRedWet1_bin.28.strict",1.54635857154221,1.18600525176813,1.42365196845303,1.63839163405698,1.11637724958935,1.52988143753258,0.726385620619634
"284","3","grassRedWet1_bin.29.orig",0.941912183422192,1.20402518191386,1.08396199199576,1.24746377532943,1.33572127729906,0.873633462018352,0.908609472570985
"285","5","grassRedWet1_bin.3.orig",0.580911203370936,1.1138486097079,1.33703688361013,1.1540338297601,1.19823632003153,1.79600418049701,1.0720164225677
"286","2","grassRedWet1_bin.30.orig",0.451585438365225,0.577251519989767,0.519689053758886,0.299038745724757,0.349304293866225,0,0.984877651624156
"287","3","grassRedWet1_bin.31.strict",1.20855966620706,1.54487466832826,1.11265807261808,1.28048829218022,0.623219210858367,0.896761446620725,1.0948657169926
"288","2","grassRedWet1_bin.32.orig",0.765009780353013,0.651929876384637,0.586920620982489,0.675450079500922,0.525991177698685,0.315357609599593,1.02672934671588
"289","2","grassRedWet1_bin.33.orig",0.487023922959482,0.933827607963198,0.560472017425983,0.645012042846108,1.13014858132605,0.301146542384294,0.857903806350147
"290","1","grassRedWet1_bin.34.orig",0.765660687641296,0.734045141054615,0.440565001056205,0.760527883201471,0.888365333941646,0.71015834495857,0.86703997864907
"291","4","grassRedWet1_bin.35.orig",1.67405193045766,1.06995148569975,1.92651575930394,1.10855299359165,1.9423351965713,1.03513385454583,1.19359463247156
"292","2","grassRedWet1_bin.37.orig",0.430915582408612,0.826244561272158,0.495901976119024,0.285351218903801,0.555526708205688,0,1.04823631733063
"293","1","grassRedWet1_bin.38.orig",0.853289263935665,0.654444297027285,0.392789538797043,0.226018404979085,0.792029800292068,0.844197089708033,0.744386736174069
"294","2","grassRedWet1_bin.39.orig",0.409617954617364,0.523605428407856,0.471392452352691,0.271247983146991,0.422456227140574,0,0.962068557892544
"295","5","grassRedWet1_bin.4.orig",1.01361017428029,1.29567511277274,0.583236379652792,0.671210117553634,1.04537881015922,1.25351213737172,0.935260627273823
"296","3","grassRedWet1_bin.40.permissive",0.972921788251098,1.24366406306683,1.11964815638872,1.28853274056013,1.00341516609388,1.203193595755,0.816106683952899
"297","4","grassRedWet1_bin.41.strict",1.44365917133581,0.615132361233474,1.66137746030479,1.59331247634677,1.2407553589969,1.48778785919216,0.686216799958598
"298","2","grassRedWet1_bin.42.orig",0.91869177466977,0.782895370069223,0.704826475070521,0.405570260782285,0.94748547190665,0.37870946157705,0.924740928022532
"299","1","grassRedWet1_bin.43.orig",0.817065416504187,1.04443636472321,0.626858053261314,0.721411561928712,0.842673933826554,1.01044902922557,0.913828231194172
"300","1","grassRedWet1_bin.44.orig",0.658039382900675,1.1215426117891,0.504852216483794,0.581002707298588,0.791774311947448,1.35630767176722,0.772767639952612
"301","1","grassRedWet1_bin.45.orig",0.735334379738679,0.469980708347806,0,0.486936583698046,0.568785958200989,0.909373833666998,1.11026431629506
"302","3","grassRedWet1_bin.47.orig",1.17142848048313,1.12305803088911,0.674045824830306,1.16357550670165,0.906107600969654,0.724341495186326,1.0317490629275
"303","5","grassRedWet1_bin.48.orig",1.51164397788153,0.966150267238873,0.869807528924593,1.00100685434964,1.55902202156186,1.40206569675922,1.20459797545255
"304","2","grassRedWet1_bin.49.strict",0.644175958958417,1.09791420731884,0.494216104896594,0.284381137251778,0.553638136399652,0.531093316179331,0.900579937147788
"305","5","grassRedWet1_bin.5.orig",1.23752814973201,1.26552354398138,0.569663924915204,0.983385647778069,1.27631483733277,1.2243417403577,0.830451127128428
"306","1","grassRedWet1_bin.50.orig",0.889192267370036,0.757756331796472,0.682194255734649,0.785094521810621,0.458530694567109,1.09964691346636,1.04422171039476
"307","1","grassRedWet1_bin.51.orig",0.483921716796205,1.23717251640317,0.556901967445198,0.320451748275088,0.499088822656912,0.897684969429967,1.29895497000972
"308","3","grassRedWet1_bin.52.orig",0.972825465894074,1.24354093636194,1.11953730765374,1.28840517171321,0.501657912397645,0.601537237877661,1.38724400754445
"309","2","grassRedWet1_bin.53.orig",0.439342781389239,0.561602006635917,0.505600081265938,0.581863377904621,0.453112691362662,0.543326737351566,1.10558911754686
"310","1","grassRedWet1_bin.54.orig",0.853610113543775,0.545575314945458,0.982343083941078,0.847887717381347,0.990409519274602,1.5834647259783,0.930833295990484
"311","4","grassRedWet1_bin.55.orig",0.58277227968858,1.48988942369777,1.34132037421156,1.54364137331006,0.901556349462242,1.441406458715,1.56429216299083
"312","3","grassRedWet1_bin.56.orig",2.07428332146329,1.32575488321627,1.1935530300329,0.686792608917672,1.87188368847625,0.641306536225375,0.956973188313184
"313","5","grassRedWet1_bin.57.orig",1.07418278105229,1.37310371511088,0.8241202153167,1.42264229195635,1.10784988750461,1.77122814795584,1.2614650644957
"314","5","grassRedWet1_bin.58.permissive",1.25159973259813,1.06659454547002,0.960235687364721,1.10507494230548,1.07568954388541,2.579715383936,1.32983209099942
"315","2","grassRedWet1_bin.59.orig",1.04559389061336,0.668279589387943,0.60163997049597,0.692389654366156,0.673978101378595,0.323266445499176,0.92091880538719
"316","3","grassRedWet1_bin.6.orig",1.61349002687137,0.687496016901055,1.23788034197865,1.42459873705315,0.832030068015144,0,1.35342841667477
"317","1","grassRedWet1_bin.7.orig",1.09863636022465,1.05327163197211,0.632160873629073,0.363757122415766,1.41633736542845,1.0189967852365,0.783324841209515
"318","1","grassRedWet1_bin.8.orig",1.20976502841,0.773207727875565,0.696104866845279,0.801103370443086,1.24768156246008,1.12206979440335,0.811820508180917
"319","1","grassRedWet1_bin.9.orig",0.75576794486893,0.72456088793705,0.869745334464439,1.00093527865174,0.974319091070361,0.93464362924569,0.855837361588298
"320","4","grassRedWet2_bin.1.orig",1.24855395238596,1.19699884934254,1.43684841661703,1.65357859740917,1.12672543498307,1.15804692957319,1.15204383531651
"321","4","grassRedWet2_bin.10.orig",1.24063484858629,1.58587565332323,2.14160254875401,1.23231793201761,1.11957904322616,0.383567292488324,0.832535897132031
"322","2","grassRedWet2_bin.11.orig",0.614328568006864,0.523521604149238,0.471316986895894,0.271204558919787,0.527985744886116,0,0.893206358431335
"323","1","grassRedWet2_bin.12.permissive",0.339692812349571,0.651332535106459,0.781843793979332,0.899774916609035,0.613094101418334,0.630137316193279,0.740847314544884
"324","1","grassRedWet2_bin.13.orig",1.01359418711131,0.647827338366913,0.583227180555554,0.671199530890395,0.914692031679429,0.62674618317422,0.765201171169038
"325","2","grassRedWet2_bin.14.orig",0.238524874108286,0.304900987580158,0,0.315901147901097,0.246000736195988,0.294979107695024,0.680270436697313
"326","6","grassRedWet2_bin.15.permissive",3.20259999911563,1.36460387510958,4.91411228591638,2.82767159266134,1.65148804808938,0,1.61184380709825
"327","5","grassRedWet2_bin.17.orig",1.45681827229997,0.465554516703601,0.838260542867549,0.964701409493096,1.31466821951242,0.900809518595033,0.855406262435672
"328","2","grassRedWet2_bin.18.orig",0.662677683538004,0.564723996224511,1.01682150352088,0.585098002044738,0.797355265597274,0,0.815272461034224
"329","6","grassRedWet2_bin.19.strict",2.35913728908944,1.50781609668516,5.42983772857016,3.12442960284849,1.82480814235734,0,1.97889258236194
"330","1","grassRedWet2_bin.20.strict",0.931789306738165,0.794056890721089,0.714874989288693,1.0283809068166,0.880910715369048,1.15232584982566,0.729496989807386
"331","1","grassRedWet2_bin.21.permissive",0.933726880389704,0.716137255769096,0.859633810506554,0.989298560811096,1.05929098977464,1.61661081366484,0.626583355229258
"332","1","grassRedWet2_bin.22.orig",0.883601137412819,0.806776772776847,0.581061174368469,0.668706810411746,0.716017516986315,0.936627832260675,0.698829399258116
"333","2","grassRedWet2_bin.23.orig",0.334748577639334,0.42790158592412,0.3852320220738,0.443339338632323,0.517860433933937,0.413977104498551,0.786223059111
"334","1","grassRedWet2_bin.25.orig",0.486864821583589,1.55587090731973,0.560288921966154,0.644801329781212,0.753186255638387,0.9031444907521,0.816784329170262
"335","1","grassRedWet2_bin.26.permissive",0.87002591666968,0.889707665767348,0.800987643917953,0.921806371120463,0.987023757968663,1.07594425751278,0.788179165407868
"336","4","grassRedWet2_bin.27.orig",1.5572845537946,1.99064185725025,1.79213869057557,2.06245985871071,1.40533143394689,1.44439781120176,1.04502569354763
"337","5","grassRedWet2_bin.28.orig",1.3974073195046,1.19084958710362,0.536050121706056,0.925359625421059,1.20100412535218,1.44012221553753,1.01588398139255
"338","2","grassRedWet2_bin.29.orig",0.578638392689318,0.739660456974705,0.665902868466875,0.383172893715095,0.596774114754226,0.357795465549831,1.16489690884046
"339","1","grassRedWet2_bin.3.orig",0.88412439656683,0.941796960256642,0.678306151353152,0.780619946681205,0.683876010596492,1.27560950471075,0.716900896102178
"340","3","grassRedWet2_bin.30.orig",0.772221553178843,1.31615128233557,1.18490708267454,1.36363514005346,0.796424571225908,1.27332198539679,1.16595940349356
"341","1","grassRedWet2_bin.31.strict",0.748447972973038,0.765379382640814,0.689057149885404,0.792992595645501,0.926287053511288,1.29582762581361,0.678038535848665
"342","5","grassRedWet2_bin.32.orig",1.17494481344213,1.00127037151425,0.901425520608889,1.03739401512287,1.41373167839679,1.93737542862559,0.985567727134132
"343","2","grassRedWet2_bin.33.permissive",0.597869548678264,1.52848642320926,0,0,0.308304007441267,0,2.00602079509522
"344","2","grassRedWet2_bin.34.orig",0.566148223168874,0.361847276948097,0.651529056054179,0.749803869511827,0.583892477529896,0.350072289772308,1.09226241576259
"345","2","grassRedWet2_bin.35.orig",0,0.399558079128328,0,0.413973260144371,0,0.38655593276039,1.0487784561368
"346","3","grassRedWet2_bin.36.orig",0.870766065675221,1.48410759740516,1.33611510106641,1.15323821353426,1.34708650834467,1.07685958550124,1.16866620102624
"347","5","grassRedWet2_bin.37.strict",1.32984423598547,1.35992800715845,0.612159236265774,0.704495616648773,1.64582916042493,1.31567415791203,0.937020444475914
"348","1","grassRedWet2_bin.4.orig",0.959814732053399,0.613454803804254,0.368188141532628,0.847449214011958,0.824914423075007,0.791322901569073,0.724600995557895
"349","2","grassRedWet2_bin.40.orig",0.227584659396856,0.581832713821648,0,0,0.352076448847363,0,0.687249592095207
"350","1","grassRedWet2_bin.5.orig",0.831626663143468,0.850439743321104,0.765635446907667,0.881121747974733,0.686153248002576,0.8227653135013,0.641778609151774
"351","1","grassRedWet2_bin.6.orig",1.52782491517889,0.781193705233666,0.703294497141349,0.809377464386036,0.787855051423175,1.13365894910171,1.12778227748108
"352","1","grassRedWet2_bin.7.strict",0.826169097557173,0.844858716543025,0.760610949916555,0.875339369965221,0.766856648737843,0.817365900688355,0.526685720638294
"353","4","grassRedWet2_bin.8.orig",1.60743221004716,2.05474447955913,1.84984911658147,2.12887516333651,1.4505858978782,1.4909102900879,0.809008197655102
"354","3","grassRedWet2_bin.9.orig",1.25285946528467,0.960901263717326,0.576721297625257,1.32742463769211,0.904488667580873,0.619754846983652,1.05092412979099
